refund_id,txn_id,refund_amount,refund_date,reason
455,15242,18.12,2025-09-21 10:20:28.642991,Product Issue
456,15267,684.54,2025-12-05 04:24:22.642991,Fraud
457,15282,462.48,2025-12-30 20:47:00.642991,Product Issue
458,15318,200.1,2025-09-23 05:44:08.642991,Duplicate
459,15467,150.67,2026-02-24 13:20:27.642991,Product Issue
460,15480,735.72,2025-07-04 06:15:25.642991,Customer Request
461,15485,538.34,2025-09-03 22:52:25.642991,Fraud
462,15511,212.68,2026-02-21 12:56:01.642991,Product Issue
463,15569,640.97,2025-11-19 19:43:26.642991,Product Issue
464,15573,604.99,2025-11-01 05:41:48.642991,Customer Request
465,15583,347.88,2025-06-12 16:33:12.642991,Fraud
466,15623,24.43,2025-07-30 22:37:35.642991,Product Issue
467,15653,764.0,2025-06-19 12:23:32.642991,Duplicate
468,15728,904.41,2025-09-02 00:33:51.642991,Product Issue
469,15738,215.55,2025-09-18 23:18:20.642991,Customer Request
470,15791,409.74,2025-06-24 21:14:27.642991,Product Issue
471,15946,183.24,2026-03-12 04:17:39.642991,Product Issue
472,15969,249.43,2025-09-28 15:30:12.642991,Fraud
473,15974,432.07,2025-11-02 14:09:34.642991,Product Issue
474,15981,562.99,2025-10-02 00:08:10.642991,Fraud
475,15991,573.73,2025-10-25 07:11:12.642991,Customer Request
476,15996,741.69,2025-10-08 20:23:20.642991,Customer Request
477,16054,516.62,2026-03-18 21:52:23.642991,Duplicate
478,16066,592.85,2025-04-30 19:10:28.642991,Product Issue
479,16085,788.72,2025-10-09 02:04:44.642991,Fraud
480,16109,662.03,2026-01-22 19:06:06.642991,Customer Request
481,16110,783.91,2026-02-03 04:18:26.642991,Duplicate
482,16137,528.02,2025-09-30 16:14:31.642991,Product Issue
483,16141,602.91,2025-12-27 10:50:02.642991,Product Issue
484,16172,275.84,2025-08-14 07:18:14.642991,Duplicate
485,16215,729.07,2025-12-25 23:52:08.642991,Fraud
486,16295,824.44,2025-06-28 18:41:55.642991,Customer Request
487,16337,85.56,2025-07-27 00:17:54.642991,Fraud
488,16354,402.58,2025-11-19 02:44:35.642991,Fraud
489,16360,516.83,2025-12-16 12:27:10.642991,Customer Request
490,16410,221.47,2025-08-29 10:18:27.642991,Product Issue
491,16502,62.74,2026-03-22 15:53:08.642991,Product Issue
492,16534,431.26,2026-04-04 18:20:02.642991,Duplicate
493,16542,328.94,2025-07-22 12:43:21.642991,Duplicate
494,16563,658.79,2025-07-21 16:39:29.642991,Fraud
495,16598,82.95,2025-06-04 20:35:08.642991,Customer Request
496,16611,822.4,2026-02-25 20:37:45.642991,Duplicate
497,16612,107.18,2025-04-26 08:15:53.642991,Duplicate
498,16622,400.74,2025-10-15 23:27:36.642991,Duplicate
499,16675,779.32,2026-02-21 02:19:28.642991,Duplicate
500,16682,267.01,2025-07-25 20:06:55.642991,Product Issue
501,16685,319.81,2025-07-13 10:39:39.642991,Fraud
502,16696,156.87,2025-09-08 04:06:44.642991,Customer Request
503,16713,282.41,2025-07-28 16:11:48.642991,Product Issue
504,16720,414.82,2025-06-10 00:40:26.642991,Duplicate
505,16734,333.86,2025-12-07 08:55:41.642991,Product Issue
506,16754,390.0,2026-02-16 18:10:02.642991,Customer Request
507,16762,463.71,2025-08-19 19:34:16.642991,Customer Request
508,16798,692.45,2025-08-22 08:24:01.642991,Duplicate
509,16802,40.13,2026-04-22 05:42:09.642991,Fraud
510,16829,174.86,2025-12-30 18:48:48.642991,Customer Request
511,16835,131.15,2026-03-03 11:37:18.642991,Duplicate
512,16837,70.35,2026-01-01 15:08:45.642991,Product Issue
513,16947,333.77,2026-02-24 11:58:01.642991,Fraud
514,16984,160.33,2025-06-01 01:09:47.642991,Customer Request
515,17138,403.1,2025-09-29 19:28:08.642991,Fraud
516,17213,371.04,2025-09-30 07:45:18.642991,Fraud
517,17264,63.82,2026-03-13 03:12:32.642991,Fraud
518,17267,268.21,2025-11-14 16:15:12.642991,Product Issue
519,17303,568.19,2026-01-02 18:53:50.642991,Duplicate
520,17315,690.25,2025-06-03 05:14:52.642991,Product Issue
521,17361,546.95,2026-03-17 03:11:46.642991,Fraud
522,17381,914.19,2026-03-09 23:13:54.642991,Product Issue
523,17472,695.11,2026-02-22 10:21:14.642991,Product Issue
524,17490,365.43,2025-06-07 13:54:50.642991,Fraud
525,17493,447.56,2025-12-12 22:05:45.642991,Duplicate
526,17507,708.14,2026-03-17 01:37:39.642991,Fraud
527,17520,19.44,2026-01-17 10:23:48.642991,Fraud
528,17555,598.25,2025-07-09 09:24:19.642991,Product Issue
529,17572,736.97,2025-06-18 07:28:36.642991,Duplicate
530,17621,9.27,2025-12-13 02:09:13.642991,Product Issue
531,17648,473.58,2025-12-16 00:32:46.642991,Customer Request
532,17696,309.53,2025-11-29 08:28:16.642991,Product Issue
533,17719,785.66,2025-11-03 07:45:29.642991,Product Issue
534,17756,110.15,2025-05-01 19:37:33.642991,Customer Request
535,17833,539.44,2025-09-19 21:40:47.642991,Customer Request
536,17871,129.49,2026-02-17 01:28:38.642991,Duplicate
537,17962,610.86,2026-04-20 11:32:59.642991,Fraud
538,18009,376.63,2025-08-06 20:55:05.642991,Fraud
539,18012,517.05,2025-11-18 03:47:03.642991,Product Issue
540,18060,565.21,2025-06-29 05:12:19.642991,Customer Request
541,18091,218.76,2025-05-13 01:01:58.642991,Duplicate
542,18132,62.64,2026-03-24 07:22:03.642991,Duplicate
543,18153,266.87,2025-05-07 12:00:34.642991,Product Issue
544,18170,609.31,2025-12-24 23:00:41.642991,Duplicate
545,18263,836.14,2025-07-10 21:35:22.642991,Fraud
546,18279,493.95,2025-10-06 14:31:57.642991,Fraud
547,18308,308.45,2025-05-28 17:47:15.642991,Fraud
548,18314,711.85,2025-11-23 11:28:04.642991,Duplicate
549,18327,448.4,2025-11-07 03:51:17.642991,Fraud
550,18449,88.32,2025-06-11 19:19:18.642991,Duplicate
551,18469,42.89,2025-06-21 07:04:19.642991,Fraud
552,18488,712.23,2026-01-09 17:50:21.642991,Duplicate
553,18512,204.05,2025-12-06 22:57:51.642991,Product Issue
554,18545,561.99,2025-05-19 20:58:35.642991,Fraud
555,18548,152.97,2025-06-23 07:07:58.642991,Duplicate
556,18570,472.39,2025-10-30 08:47:03.642991,Product Issue
557,18573,420.64,2025-12-16 18:48:43.642991,Fraud
558,18590,309.43,2025-12-08 11:49:44.642991,Product Issue
559,18636,235.53,2025-10-13 23:18:02.642991,Fraud
560,18666,534.18,2026-03-07 13:28:29.642991,Duplicate
561,18680,14.57,2025-06-19 02:05:43.642991,Product Issue
562,18683,768.19,2025-09-12 03:18:31.642991,Fraud
563,18696,272.11,2025-12-30 21:59:48.642991,Customer Request
564,18753,6.1,2025-07-28 05:57:12.642991,Product Issue
565,18756,328.03,2026-04-22 09:02:49.642991,Fraud
566,18812,315.29,2025-12-19 08:14:35.642991,Duplicate
567,18826,18.36,2025-07-21 23:23:35.642991,Fraud
568,18858,17.46,2026-01-20 13:55:58.642991,Duplicate
569,18876,66.87,2026-04-17 00:58:36.642991,Product Issue
570,18902,404.93,2025-06-13 17:02:05.642991,Fraud
571,18974,179.12,2025-09-17 02:53:00.642991,Duplicate
572,19054,171.19,2026-03-05 01:26:23.642991,Product Issue
573,19079,836.42,2025-06-15 17:05:59.642991,Product Issue
574,19088,106.67,2026-02-19 01:21:34.642991,Product Issue
575,19166,197.61,2025-10-13 11:56:00.642991,Product Issue
576,19187,194.72,2025-07-25 15:29:25.642991,Product Issue
577,19206,542.18,2025-12-30 18:46:40.642991,Fraud
578,19210,371.39,2025-06-20 01:33:16.642991,Fraud
579,19221,272.1,2025-10-25 07:03:34.642991,Product Issue
580,19245,71.43,2025-12-07 07:48:15.642991,Product Issue
581,19254,52.55,2026-02-01 13:11:19.642991,Fraud
582,19279,225.44,2025-10-25 22:23:02.642991,Customer Request
583,19284,602.48,2025-08-26 14:02:46.642991,Duplicate
584,19307,502.8,2025-10-01 16:44:33.642991,Fraud
585,19327,170.55,2025-06-13 03:39:47.642991,Customer Request
586,19406,122.92,2025-06-06 08:27:47.642991,Fraud
587,19409,475.27,2025-05-24 03:22:50.642991,Fraud
588,19434,322.89,2025-11-09 07:40:00.642991,Duplicate
589,19484,240.47,2025-08-11 13:29:35.642991,Fraud
590,19495,501.29,2025-08-09 20:24:36.642991,Duplicate
591,19524,87.25,2026-04-06 09:21:54.642991,Duplicate
592,19526,704.53,2025-11-20 09:41:49.642991,Duplicate
593,19580,780.1,2026-02-05 03:31:00.642991,Duplicate
594,19589,212.7,2026-04-19 15:03:55.642991,Customer Request
595,19613,681.46,2026-03-30 04:39:23.642991,Duplicate
596,19622,428.09,2025-07-07 03:54:03.642991,Fraud
597,19652,492.56,2025-12-08 06:17:23.642991,Fraud
598,19738,589.79,2025-08-07 16:51:18.642991,Fraud
599,19748,224.37,2025-10-01 15:40:39.642991,Duplicate
600,19852,25.59,2026-03-13 22:27:44.642991,Customer Request
601,19866,323.89,2025-08-24 17:46:34.642991,Product Issue
602,19922,378.6,2025-06-20 08:00:08.642991,Fraud
603,19951,322.31,2025-08-24 10:55:40.642991,Product Issue
604,19983,149.38,2026-02-06 18:19:15.642991,Fraud
605,20095,602.44,2025-12-25 17:00:02.642991,Customer Request
606,20137,646.91,2025-08-31 17:16:23.642991,Fraud
607,20272,43.08,2025-05-12 13:17:48.642991,Product Issue
608,20294,304.97,2026-01-01 23:32:47.642991,Product Issue
609,20297,542.14,2026-03-05 01:45:24.642991,Customer Request
610,20312,581.62,2025-05-27 15:56:19.642991,Fraud
611,20314,465.44,2026-03-15 10:00:04.642991,Product Issue
612,20332,258.94,2025-05-01 23:22:27.642991,Product Issue
613,20337,350.96,2026-04-09 21:27:23.642991,Product Issue
614,20400,406.51,2025-07-06 14:25:24.642991,Duplicate
615,20418,652.34,2026-03-16 16:14:11.642991,Duplicate
616,20419,609.92,2026-01-14 22:19:03.642991,Customer Request
617,20501,264.02,2025-06-09 06:36:51.642991,Fraud
618,20572,202.51,2026-04-10 08:37:56.642991,Customer Request
619,20611,10.16,2025-06-28 17:03:25.642991,Fraud
620,20619,403.28,2025-08-20 12:06:43.642991,Customer Request
621,20677,413.79,2025-05-23 07:50:49.642991,Duplicate
622,20732,546.87,2026-03-15 11:34:03.642991,Fraud
623,20757,206.79,2026-01-04 09:58:31.642991,Fraud
624,20765,237.61,2025-08-03 22:44:27.642991,Product Issue
625,20825,44.24,2026-01-12 15:22:42.642991,Product Issue
626,20833,299.96,2025-08-17 09:08:57.642991,Product Issue
627,20848,334.63,2026-02-06 08:57:24.642991,Product Issue
628,20853,303.77,2025-11-19 06:22:50.642991,Duplicate
629,20882,339.86,2025-05-10 08:49:17.642991,Customer Request
630,20887,65.74,2026-03-07 00:47:12.642991,Duplicate
631,20890,903.29,2025-09-20 19:38:39.642991,Fraud
632,20911,269.44,2026-04-14 19:38:39.642991,Customer Request
633,20919,752.47,2025-12-20 13:35:32.642991,Fraud
634,20920,299.52,2025-11-11 03:09:11.642991,Duplicate
635,20938,38.8,2026-02-21 18:19:21.642991,Product Issue
636,21004,290.23,2025-11-18 04:47:49.642991,Customer Request
637,21018,859.11,2025-11-29 11:53:32.642991,Duplicate
638,21027,441.18,2026-02-11 02:27:23.642991,Customer Request
639,21030,66.28,2026-01-12 10:45:56.642991,Duplicate
640,21057,275.98,2025-06-12 11:00:17.642991,Product Issue
641,21058,490.08,2025-06-02 03:52:28.642991,Product Issue
642,21156,609.81,2026-02-08 00:53:47.642991,Duplicate
643,21176,742.27,2026-04-24 10:44:36.642991,Customer Request
644,21301,275.09,2026-01-18 03:42:43.642991,Duplicate
645,21313,235.58,2025-06-18 21:02:50.642991,Duplicate
646,21362,52.99,2026-03-29 11:06:45.642991,Duplicate
647,21382,206.82,2026-01-02 07:15:51.642991,Product Issue
648,21387,592.29,2025-07-02 14:41:09.642991,Customer Request
649,21422,332.64,2025-11-15 01:05:38.642991,Customer Request
650,21458,785.12,2026-03-24 12:38:50.642991,Duplicate
651,21681,349.99,2025-10-08 12:31:50.642991,Customer Request
652,21685,234.6,2025-11-28 05:31:46.642991,Customer Request
653,21696,316.91,2025-06-05 23:43:39.642991,Duplicate
654,21713,878.31,2025-10-31 15:30:41.642991,Duplicate
655,21727,113.72,2025-10-12 15:34:20.642991,Product Issue
656,21776,514.98,2026-04-12 00:07:59.642991,Product Issue
657,21805,752.62,2025-10-31 09:08:16.642991,Customer Request
658,21819,612.35,2026-03-30 13:39:39.642991,Fraud
659,21862,81.67,2025-06-23 14:36:48.642991,Customer Request
660,21880,523.54,2025-12-04 16:54:07.642991,Duplicate
661,21940,484.33,2025-08-21 03:27:53.642991,Fraud
662,21957,462.49,2025-09-18 04:16:21.642991,Duplicate
663,21985,199.16,2025-06-27 18:08:12.642991,Customer Request
664,22014,70.92,2025-06-03 08:38:24.642991,Fraud
665,22048,252.36,2025-06-24 23:43:47.642991,Product Issue
666,22066,69.35,2025-06-25 15:48:08.642991,Fraud
667,22157,179.59,2026-02-10 06:31:23.642991,Fraud
668,22183,427.44,2026-02-03 00:19:57.642991,Customer Request
669,22255,483.04,2025-09-03 11:23:52.642991,Duplicate
670,22268,442.98,2026-01-09 22:17:12.642991,Fraud
671,22337,115.39,2025-06-03 09:18:42.642991,Duplicate
672,22357,330.98,2025-09-28 04:21:46.642991,Product Issue
673,22410,38.82,2026-04-07 03:57:03.642991,Customer Request
674,22431,61.04,2025-06-04 08:22:20.642991,Fraud
675,22491,554.35,2025-10-06 06:14:41.642991,Customer Request
676,22506,474.91,2025-08-31 04:52:18.642991,Product Issue
677,22525,317.21,2025-08-06 16:57:56.642991,Product Issue
678,22555,342.7,2025-09-12 13:55:57.642991,Fraud
679,22629,356.37,2026-02-07 03:49:33.642991,Fraud
680,22640,798.53,2025-09-02 02:51:22.642991,Product Issue
681,22693,190.4,2025-07-03 14:10:51.642991,Customer Request
682,22726,513.86,2025-12-19 17:26:46.642991,Product Issue
683,22797,589.19,2026-01-19 17:02:26.642991,Fraud
684,22825,172.55,2025-12-31 23:28:32.642991,Fraud
685,22895,321.07,2025-04-28 03:06:28.642991,Fraud
686,22922,37.42,2026-04-21 05:14:40.642991,Fraud
687,22923,401.97,2025-11-03 17:27:32.642991,Fraud
688,22924,52.71,2026-02-02 11:37:37.642991,Duplicate
689,22952,316.99,2025-05-30 17:39:50.642991,Product Issue
690,22988,552.54,2025-12-02 02:50:02.642991,Product Issue
691,23093,337.12,2026-01-08 04:20:34.642991,Duplicate
692,23113,151.25,2025-07-11 09:50:16.642991,Customer Request
693,23140,164.96,2026-03-14 07:50:09.642991,Duplicate
694,23202,403.73,2026-04-10 03:33:15.642991,Duplicate
695,23254,865.32,2025-08-11 11:54:46.642991,Fraud
696,23301,423.08,2025-08-05 01:18:22.642991,Customer Request
697,23351,527.65,2025-08-26 23:11:55.642991,Fraud
698,23373,588.57,2025-07-21 23:18:18.642991,Product Issue
699,23530,33.73,2025-11-24 09:36:10.642991,Fraud
700,23558,321.36,2026-04-06 02:39:22.642991,Customer Request
701,23566,261.05,2025-10-14 12:49:59.642991,Fraud
702,23585,176.31,2025-07-11 07:40:39.642991,Customer Request
703,23698,387.44,2026-04-07 16:31:47.642991,Duplicate
704,23830,288.0,2025-06-14 09:54:17.642991,Duplicate
705,23928,66.75,2026-02-15 07:12:13.642991,Product Issue
706,23943,301.69,2025-10-02 14:42:13.642991,Duplicate
707,23949,160.6,2025-07-31 22:58:43.642991,Customer Request
708,23976,103.22,2026-01-12 06:25:08.642991,Customer Request
709,23978,672.81,2026-04-09 11:53:10.642991,Product Issue
710,23984,133.25,2025-05-29 18:20:10.642991,Duplicate
711,24000,146.23,2025-08-27 09:50:56.642991,Duplicate
712,24029,665.03,2025-09-29 02:26:31.642991,Fraud
713,24038,658.96,2026-02-10 23:36:34.642991,Product Issue
714,24047,776.64,2026-03-29 11:16:47.642991,Fraud
715,24111,113.81,2025-12-26 18:02:38.642991,Duplicate
716,24280,21.68,2025-09-20 20:38:11.642991,Fraud
717,24349,503.1,2025-06-27 22:47:07.642991,Customer Request
718,24387,29.49,2025-05-17 10:42:27.642991,Fraud
719,24402,581.96,2025-07-24 20:33:29.642991,Product Issue
720,24419,485.75,2025-05-04 15:06:55.642991,Product Issue
721,24439,220.05,2026-04-02 21:30:08.642991,Fraud
722,24440,346.2,2025-09-15 11:04:04.642991,Duplicate
723,24452,498.56,2026-02-08 12:54:22.642991,Customer Request
724,24469,404.78,2026-04-09 05:15:14.642991,Fraud
725,24536,234.04,2025-10-20 07:44:54.642991,Customer Request
726,24564,321.63,2026-04-21 17:40:17.642991,Fraud
727,24578,14.89,2025-10-06 20:08:49.642991,Fraud
728,24608,633.14,2025-05-07 07:00:13.642991,Product Issue
729,24641,271.71,2025-05-09 22:19:27.642991,Product Issue
730,24725,298.51,2026-04-05 22:02:13.642991,Customer Request
731,24734,353.04,2025-08-01 19:57:18.642991,Duplicate
732,24819,434.56,2025-12-30 05:33:51.642991,Fraud
733,24871,590.6,2025-04-29 14:27:44.642991,Customer Request
734,24897,567.08,2026-01-22 14:18:58.642991,Customer Request
735,25031,720.51,2025-06-28 08:35:11.642991,Fraud
736,25033,95.23,2025-06-15 18:16:37.642991,Customer Request
737,25042,175.66,2026-01-21 22:22:29.642991,Customer Request
738,25245,577.17,2025-08-23 04:02:51.642991,Product Issue
739,25297,173.77,2025-07-09 00:05:47.642991,Customer Request
740,25344,51.27,2026-03-13 23:44:46.642991,Fraud
741,25379,617.06,2025-11-03 18:12:35.642991,Fraud
742,25392,350.97,2025-10-08 14:28:41.642991,Product Issue
743,25406,741.91,2026-02-14 16:49:49.642991,Duplicate
744,25409,302.25,2025-05-11 10:25:39.642991,Customer Request
745,25416,557.13,2025-08-07 17:45:35.642991,Customer Request
746,25435,512.92,2025-08-11 03:24:15.642991,Customer Request
747,25495,460.92,2025-12-06 14:34:15.642991,Customer Request
748,25510,838.42,2025-06-22 21:39:07.642991,Duplicate
749,25575,15.1,2025-05-20 14:57:28.642991,Duplicate
750,25649,32.8,2025-05-21 10:22:54.642991,Fraud
751,25658,326.44,2026-02-24 01:49:03.642991,Fraud
752,25660,288.69,2026-03-28 03:11:04.642991,Product Issue
753,25733,380.64,2026-01-27 13:36:14.642991,Duplicate
754,25763,599.12,2025-12-16 15:47:10.642991,Fraud
755,25773,419.09,2025-09-30 19:47:39.642991,Duplicate
756,25789,311.41,2026-04-11 15:23:15.642991,Customer Request
757,25831,903.51,2025-09-16 19:12:49.642991,Customer Request
758,25847,160.7,2025-09-08 15:22:03.642991,Fraud
759,25889,251.1,2025-09-16 16:24:40.642991,Product Issue
760,25929,199.7,2026-01-27 21:26:49.642991,Customer Request
761,26040,408.73,2025-06-05 20:34:45.642991,Fraud
762,26064,530.01,2025-09-01 03:05:14.642991,Customer Request
763,26066,626.15,2025-05-27 00:08:10.642991,Duplicate
764,26069,607.76,2025-12-23 11:16:48.642991,Product Issue
765,26088,7.39,2026-04-24 14:58:00.642991,Fraud
766,26096,376.56,2026-04-20 20:00:39.642991,Product Issue
767,26201,266.19,2025-08-13 16:12:18.642991,Customer Request
768,26210,488.62,2026-03-06 04:13:42.642991,Customer Request
769,26232,516.7,2025-06-22 06:08:11.642991,Fraud
770,26238,136.86,2025-12-09 17:33:38.642991,Fraud
771,26279,468.84,2025-09-06 12:23:18.642991,Duplicate
772,26283,611.83,2026-03-18 03:46:35.642991,Customer Request
773,26296,536.88,2026-03-26 11:44:00.642991,Fraud
774,26305,393.9,2026-01-06 04:44:05.642991,Product Issue
775,26331,84.02,2025-08-11 09:49:17.642991,Duplicate
776,26360,837.95,2026-03-24 14:59:28.642991,Product Issue
777,26410,137.23,2025-12-10 23:29:07.642991,Product Issue
778,26428,117.77,2025-11-17 14:50:19.642991,Duplicate
779,26476,301.5,2025-08-31 02:36:49.642991,Product Issue
780,26488,240.88,2025-10-28 20:37:07.642991,Product Issue
781,26492,105.53,2026-04-22 02:16:12.642991,Duplicate
782,26503,442.84,2026-04-12 08:03:56.642991,Product Issue
783,26513,732.82,2025-08-23 16:38:08.642991,Duplicate
784,26520,347.03,2025-06-24 21:57:42.642991,Duplicate
785,26531,358.57,2026-02-14 01:12:14.642991,Duplicate
786,26552,526.39,2025-05-27 20:04:19.642991,Customer Request
787,26591,288.36,2026-02-27 08:08:00.642991,Customer Request
788,26611,646.93,2026-02-08 16:36:36.642991,Product Issue
789,26645,161.6,2025-08-25 21:33:22.642991,Duplicate
790,26652,631.65,2025-12-12 10:28:58.642991,Customer Request
791,26664,849.29,2026-02-15 06:26:04.642991,Product Issue
792,26682,60.0,2025-06-05 21:18:04.642991,Product Issue
793,26691,268.72,2025-09-19 21:54:36.642991,Fraud
794,26716,358.97,2025-11-15 08:53:10.642991,Customer Request
795,26733,539.62,2025-12-07 14:43:02.642991,Product Issue
796,26757,532.65,2026-04-12 11:27:59.642991,Duplicate
797,26762,847.56,2026-04-08 04:59:55.642991,Product Issue
798,26766,927.55,2025-05-11 07:39:27.642991,Duplicate
799,26777,134.49,2025-06-17 15:52:47.642991,Product Issue
800,26808,269.31,2026-03-28 02:06:50.642991,Product Issue
801,26827,394.38,2026-01-15 03:10:11.642991,Product Issue
802,26870,452.78,2025-04-26 01:29:48.642991,Fraud
803,26872,292.21,2025-09-29 23:54:36.642991,Customer Request
804,26893,471.0,2025-05-13 13:58:01.642991,Fraud
