merchant_id,merchant_name,category,country,onboard_date,risk_score
460,Wyatt PLC,Travel,IN,2024-08-04,0.772
461,Hooper-Prince,Food,US,2025-04-25,0.21
462,"Winters, Burgess and Johnson",Travel,US,2024-05-28,0.548
463,Thomas-Taylor,Electronics,IN,2026-04-11,0.688
464,Jones-Gibson,Travel,IN,2025-05-05,0.997
465,Smith and Sons,Travel,UK,2024-09-09,0.609
466,Brown-Thomas,Retail,UK,2023-06-24,0.251
467,French-Waters,Travel,IN,2025-02-27,0.617
468,Taylor-Jackson,Travel,US,2024-09-02,0.979
469,Dixon PLC,Electronics,UK,2023-08-27,0.487
470,"Johnson, Sparks and Anderson",Travel,IN,2024-08-05,0.163
471,Riley and Sons,Retail,US,2025-02-15,0.243
472,"Jimenez, Collins and Allen",Food,US,2025-07-27,0.727
473,"Beard, Garcia and Ortiz",Food,IN,2025-10-06,0.287
474,"Ray, Hart and Dunn",Electronics,UK,2024-05-19,0.298
475,Bennett-Ray,Travel,UK,2025-03-27,0.565
476,"Saunders, Ferguson and Elliott",Retail,UK,2024-05-27,0.621
477,Brooks Group,Electronics,UK,2024-08-29,0.749
478,Crane-Manning,Electronics,IN,2024-05-09,0.216
479,"Parsons, Myers and Gomez",Retail,IN,2025-12-31,0.97
480,Smith-Harvey,Food,UK,2024-02-20,0.302
481,"Turner, Nichols and Wilson",Electronics,IN,2023-10-01,0.899
482,Ochoa-Perez,Retail,US,2025-07-23,0.517
483,"Robertson, Campbell and Bowers",Retail,US,2025-02-16,0.237
484,Martinez Ltd,Electronics,US,2025-05-19,0.566
485,Medina-Roberson,Travel,US,2023-12-16,0.027
486,Mendoza LLC,Travel,IN,2023-11-25,0.993
487,Hunter-Smith,Food,US,2023-08-14,0.107
488,Baker-Green,Food,US,2024-01-16,0.501
489,Wilson PLC,Electronics,UK,2024-03-15,0.751
490,"Mcmahon, Robinson and Ruiz",Food,IN,2024-07-28,0.498
491,Hill PLC,Electronics,UK,2025-08-30,0.593
492,Stephens and Sons,Retail,US,2025-05-27,0.853
493,"Lucas, Peters and Lyons",Food,UK,2023-05-30,0.407
494,Smith Ltd,Retail,IN,2025-08-10,0.02
495,Hodges and Sons,Travel,IN,2024-05-10,0.469
496,"Stout, Calhoun and Dixon",Retail,US,2023-06-09,0.095
497,"Beasley, Diaz and Meyer",Retail,IN,2023-08-11,0.909
498,"Dickerson, Pitts and Bullock",Retail,UK,2025-11-06,0.297
499,"Reed, Flynn and Mills",Electronics,US,2024-04-22,0.503
500,Mendoza PLC,Travel,UK,2024-10-24,0.857
501,Oliver-Hanson,Travel,US,2024-09-07,0.048
502,Powell LLC,Retail,IN,2025-09-20,0.537
503,Schroeder and Sons,Travel,IN,2026-04-09,0.215
504,"Lynch, Johnson and Strickland",Food,US,2025-05-28,0.714
505,"Buck, Wright and Ho",Retail,IN,2025-01-26,0.084
506,Anderson Group,Travel,IN,2023-11-28,0.48
507,"Hughes, Thomas and Stewart",Travel,IN,2023-07-03,0.306
508,Carpenter-Roberts,Food,US,2023-10-27,0.614
509,"Price, Jordan and Moore",Travel,US,2024-11-17,0.99
510,"Meza, Blair and Harris",Food,UK,2024-06-27,0.771
511,Lopez Inc,Retail,IN,2023-11-02,0.104
512,Johnson-Green,Travel,US,2024-02-05,0.499
513,Fisher-Wilson,Electronics,IN,2024-11-20,0.984
514,"Mack, Downs and Cantu",Food,US,2024-11-02,0.668
515,"Taylor, Delgado and Miller",Retail,US,2024-07-01,0.243
516,Phillips Ltd,Retail,IN,2024-03-25,0.081
517,Hurst-Munoz,Electronics,US,2024-07-29,0.965
518,Mitchell-Cummings,Retail,IN,2025-10-23,0.625
519,Cortez LLC,Food,IN,2025-11-08,0.018
520,Weiss-Branch,Food,UK,2025-06-03,0.849
521,"Fuentes, Melton and Lee",Retail,US,2024-08-01,0.967
522,Wilcox-Snyder,Retail,IN,2025-12-10,0.985
523,Parrish-Lewis,Retail,UK,2025-05-01,0.545
524,Cox-Howe,Retail,US,2024-01-16,0.069
525,Christensen Group,Retail,IN,2024-12-28,0.333
526,Young-Harris,Travel,UK,2024-05-30,0.226
527,Santiago Inc,Retail,IN,2023-10-04,0.612
528,Guzman and Sons,Travel,IN,2023-11-07,0.968
529,"Bailey, Christensen and Freeman",Retail,UK,2023-09-14,0.451
530,Brown Group,Food,UK,2025-06-02,0.796
531,Randolph and Sons,Food,IN,2024-05-22,0.08
532,Armstrong-Willis,Food,UK,2025-12-10,0.963
533,Myers and Sons,Retail,US,2025-06-22,0.283
534,"Rodriguez, Johnston and Harper",Travel,US,2024-01-31,0.173
535,"Kelly, Hernandez and Potts",Travel,UK,2024-03-11,0.006
536,Rasmussen-Huang,Retail,US,2025-05-17,0.227
537,Pearson-Page,Electronics,US,2024-04-14,0.192
538,"Knight, Barnes and Barber",Food,US,2025-10-14,0.981
539,"Lopez, Smith and Murphy",Travel,UK,2025-04-10,0.114
540,Hill-Miller,Travel,UK,2025-08-14,0.272
541,"Kirby, White and Peterson",Travel,IN,2025-04-12,0.139
542,Chavez and Sons,Food,US,2026-04-12,0.07
543,Hernandez Ltd,Retail,IN,2024-02-05,0.201
544,Allen-Davidson,Retail,US,2023-11-08,0.428
545,Mcconnell Ltd,Travel,IN,2025-11-21,0.148
546,Davis-Brown,Food,UK,2026-02-27,0.547
547,Gordon-Robinson,Food,IN,2025-01-14,0.447
548,Butler-Brooks,Electronics,UK,2023-10-08,0.756
549,"Haas, Keller and Lynch",Travel,UK,2024-09-13,0.86
550,Cunningham and Sons,Retail,UK,2023-07-19,0.237
551,Rodriguez Group,Travel,IN,2023-06-11,0.944
552,"Hunter, Sanchez and Gonzalez",Retail,IN,2023-07-03,0.195
553,Miller Ltd,Travel,IN,2026-04-08,0.955
554,Salinas-Gomez,Retail,UK,2025-11-13,0.392
555,"Bruce, Sweeney and Young",Electronics,US,2024-03-02,0.787
556,Miranda-Henderson,Retail,US,2023-04-26,0.251
557,Thomas-Wolf,Travel,US,2026-02-15,0.755
558,Harris-Ross,Travel,IN,2025-02-26,0.723
559,Weaver-Ferrell,Retail,US,2025-04-19,0.371
560,Johnson-Mendez,Food,IN,2024-08-17,0.477
561,"Martinez, Ramirez and Bruce",Food,US,2025-06-02,0.304
562,Dean and Sons,Electronics,IN,2026-02-12,0.008
563,"Walker, Roth and Joseph",Electronics,UK,2024-04-23,0.089
564,"Miller, Love and Peterson",Food,US,2024-04-08,0.621
565,"Jones, Martinez and Russell",Food,US,2025-01-10,0.195
566,Hart Ltd,Food,US,2025-11-08,0.414
567,Lopez PLC,Food,UK,2023-08-07,0.558
568,"Peters, Jones and Shah",Electronics,US,2023-08-23,0.388
569,"Williams, Johnson and Bush",Travel,US,2024-09-10,0.115
570,Andrews PLC,Food,US,2024-11-25,0.317
571,Stewart-Ball,Retail,IN,2025-04-28,0.653
572,Lewis PLC,Retail,IN,2024-05-15,0.398
573,Stevens-Gonzalez,Travel,UK,2024-10-21,0.946
574,Knight-Williams,Electronics,IN,2024-06-21,0.257
575,Mejia-Davis,Electronics,US,2023-07-08,0.029
576,"Dorsey, Wilcox and Martinez",Electronics,IN,2023-05-30,0.067
577,Burke-Dunn,Travel,UK,2025-08-21,0.047
578,"Martinez, Robinson and Glover",Travel,IN,2026-02-03,0.784
579,"Huber, Lewis and Coffey",Food,UK,2023-08-18,0.255
580,English Inc,Travel,IN,2025-07-01,0.652
581,Hanson-Jones,Food,UK,2025-06-02,0.5
582,Miles Inc,Retail,US,2024-05-11,0.145
583,"Ray, Anderson and Lee",Travel,IN,2025-12-16,0.562
584,Camacho-Kaiser,Travel,UK,2025-04-15,0.67
585,Whitehead Inc,Travel,US,2024-07-27,0.204
586,Daniels-Johnston,Travel,US,2026-01-17,0.377
587,Robinson Group,Food,IN,2024-11-25,0.473
588,Powell-Garcia,Food,IN,2026-02-10,0.696
589,"Leonard, Martinez and Gill",Electronics,US,2024-03-30,0.153
590,Mccoy-Orr,Retail,US,2023-08-27,0.028
591,Patterson-Rhodes,Food,UK,2024-10-23,0.37
592,"Myers, Frazier and Stephens",Travel,IN,2025-05-18,0.386
593,West Inc,Travel,US,2026-03-01,0.338
594,"Garcia, Wilson and James",Food,US,2025-03-07,0.631
595,Gomez Group,Food,UK,2024-01-11,0.432
596,Burgess-Short,Travel,IN,2024-05-19,0.072
597,Stewart-Herrera,Retail,UK,2025-12-05,0.23
598,Taylor-Jackson,Electronics,US,2024-02-16,0.595
599,Bryan LLC,Retail,IN,2023-08-31,0.323
600,"Brewer, Kerr and Pruitt",Food,UK,2025-06-05,0.379
601,Murphy and Sons,Travel,IN,2025-01-12,0.659
602,Walker-Roberts,Electronics,UK,2023-11-04,0.032
603,Roy-Salas,Retail,US,2024-05-29,0.552
604,Cruz Ltd,Electronics,IN,2025-08-29,0.491
605,"Owens, Wagner and Alexander",Electronics,US,2023-06-16,0.136
606,"Reid, Rios and Little",Retail,US,2023-07-06,0.983
607,"Moreno, Martin and Madden",Electronics,UK,2025-05-28,0.478
608,"Gould, Ellison and Boyd",Food,IN,2024-08-31,0.949
609,Fowler-Contreras,Food,IN,2026-03-01,0.738
610,"Chavez, Chandler and Rogers",Travel,IN,2025-12-31,0.64
611,Daniels Inc,Retail,UK,2026-03-30,0.928
612,Moore Group,Food,IN,2024-10-01,0.79
613,"Tucker, Davis and Martinez",Travel,UK,2025-01-27,0.836
614,Gonzalez Inc,Food,US,2025-06-24,0.78
615,Potts LLC,Retail,UK,2026-03-15,0.837
616,"Mcpherson, White and Gutierrez",Travel,UK,2023-10-05,0.736
617,Cruz Ltd,Electronics,US,2025-11-25,0.403
618,Roman and Sons,Travel,US,2023-11-19,0.031
619,Salazar LLC,Travel,UK,2023-09-13,0.043
620,"Conrad, Grant and Hunter",Food,UK,2025-04-02,0.618
621,"Medina, Trujillo and Williams",Retail,IN,2026-01-23,0.683
622,Parker Inc,Electronics,US,2026-02-15,0.773
623,"Martin, Moore and Jefferson",Travel,UK,2023-05-23,0.95
624,Sullivan Group,Travel,US,2024-09-15,0.618
625,"White, Mack and Bauer",Retail,US,2026-03-29,0.722
626,"Dunn, Hendricks and Ford",Travel,UK,2025-08-27,0.132
627,Brown Ltd,Travel,IN,2023-11-03,0.535
628,"Ruiz, Smith and Greene",Electronics,US,2024-10-19,0.309
629,"Hampton, Gutierrez and Hernandez",Electronics,US,2024-03-26,0.632
630,"Griffith, Mills and Harris",Food,UK,2025-10-24,0.765
631,"Hall, Ryan and Collins",Food,US,2024-04-03,0.487
632,Greer-Long,Electronics,UK,2024-01-07,0.13
633,Moore PLC,Travel,US,2025-06-01,0.79
634,Leonard-Bailey,Electronics,UK,2025-11-09,0.346
635,Tucker PLC,Retail,IN,2026-02-15,0.74
636,"Nichols, Yates and Roberts",Travel,US,2024-07-04,0.856
637,Vasquez-Palmer,Electronics,UK,2026-03-30,0.619
638,"Martinez, Watkins and Greene",Retail,IN,2023-09-17,0.179
639,Smith-Pollard,Food,US,2023-09-26,0.394
640,Brewer-Miller,Electronics,IN,2025-08-15,0.335
641,"Sampson, Santiago and Bowen",Retail,IN,2023-05-12,0.772
642,Aguilar-Terry,Food,IN,2025-09-17,0.179
643,"Washington, Keith and Hernandez",Food,UK,2024-10-04,0.368
644,Spencer-Gardner,Food,IN,2023-09-03,0.155
645,"Jones, Perez and Martin",Travel,US,2023-09-16,0.391
646,"Williams, Palmer and Smith",Retail,UK,2025-07-13,0.001
647,Booth Ltd,Electronics,UK,2024-09-09,0.224
648,"Collins, Rodriguez and Jackson",Food,IN,2023-11-02,0.845
649,Dixon Inc,Travel,IN,2023-09-23,0.482
650,"Mullen, Wilson and King",Travel,US,2025-11-26,0.113
651,"Smith, Jones and Banks",Electronics,UK,2023-11-02,0.018
652,Newman-Rivera,Travel,IN,2026-03-29,0.199
653,Sweeney PLC,Travel,UK,2023-05-17,0.665
654,"Brown, Baxter and Johnson",Travel,US,2023-05-13,0.144
655,"Lopez, Mcdowell and Miller",Retail,US,2024-09-27,0.122
656,Baker-Jones,Travel,UK,2023-07-25,0.466
657,Henry-Moore,Retail,US,2025-04-25,0.341
658,Krause Group,Electronics,US,2023-07-27,0.019
659,Nicholson Inc,Travel,US,2024-04-03,0.998
660,"Jackson, Williams and Fitzgerald",Travel,UK,2024-12-12,0.856
661,Richard Group,Food,UK,2024-08-10,0.138
662,Ochoa Ltd,Travel,IN,2023-06-06,0.209
663,Thompson Ltd,Retail,IN,2025-11-26,0.721
664,Schroeder-Simon,Travel,IN,2025-09-25,0.647
665,"Walls, Bailey and Brock",Electronics,US,2024-01-11,0.581
666,Castro-Clark,Retail,US,2023-12-18,0.377
667,"Walker, Schroeder and Foster",Food,UK,2025-05-09,0.638
668,Ramos Group,Retail,IN,2025-02-07,0.822
669,Frost-Vega,Travel,IN,2024-09-27,0.986
670,Bass PLC,Travel,IN,2024-03-28,0.297
671,Mitchell PLC,Food,US,2023-09-22,0.514
672,Eaton-Sanders,Retail,US,2026-03-17,0.73
673,Lawrence-Spence,Travel,IN,2025-05-16,0.524
674,Johnson-Jackson,Electronics,IN,2025-03-03,0.26
675,Allen Group,Travel,UK,2023-06-13,0.728
676,Freeman-Webster,Electronics,IN,2023-11-10,0.783
677,"Larson, Randall and Peterson",Food,IN,2024-03-05,0.392
678,"Jackson, Harrington and Green",Food,UK,2024-10-18,0.372
679,Rogers Inc,Travel,UK,2024-09-06,0.555
680,Martin-Green,Food,IN,2023-06-15,0.036
681,Franklin-Washington,Travel,UK,2025-07-22,0.648
682,Griffin Ltd,Travel,US,2023-09-01,0.239
683,Jones Ltd,Travel,US,2025-12-02,0.896
684,Moss Inc,Food,US,2025-03-31,0.282
685,"Gallagher, Martinez and Valenzuela",Electronics,UK,2024-10-20,0.244
686,Hammond PLC,Travel,UK,2025-11-02,0.573
687,Downs-Ramos,Retail,IN,2024-06-30,0.165
688,Martinez LLC,Electronics,IN,2024-07-23,0.703
689,Wyatt PLC,Travel,UK,2025-01-06,0.608
690,"Long, Holmes and Martin",Retail,US,2024-09-23,0.279
691,Richards Group,Retail,IN,2024-06-11,0.555
692,Gould Inc,Retail,US,2024-11-26,0.605
693,Mills-Jones,Food,UK,2026-02-10,0.599
694,Smith LLC,Travel,IN,2023-09-02,0.845
695,Oconnor-Cruz,Travel,IN,2023-10-30,0.909
696,Scott-Rogers,Travel,UK,2026-02-11,0.631
697,"King, Brown and Chung",Retail,US,2024-10-16,0.91
698,Mitchell-Jackson,Electronics,US,2023-07-24,0.076
699,Jones Inc,Electronics,US,2024-11-28,0.741
700,Saunders Group,Travel,UK,2025-07-31,0.57
701,"Hall, Kaiser and Alexander",Retail,IN,2024-05-18,0.114
702,"Thomas, Juarez and Hughes",Food,UK,2024-11-17,0.948
703,Wallace-Leonard,Electronics,US,2024-09-06,0.634
704,"Romero, Lewis and Buckley",Retail,US,2023-05-06,0.898
705,Ortiz Ltd,Food,UK,2023-07-06,0.873
706,Stein PLC,Travel,US,2026-03-14,0.498
707,Robbins-Morrison,Travel,IN,2025-08-01,0.26
708,Obrien PLC,Retail,IN,2025-04-07,0.5
709,Flores Inc,Travel,IN,2023-09-05,0.18
710,Estes Group,Food,UK,2024-10-03,0.194
711,Johnson-Mccormick,Food,IN,2024-05-29,0.154
712,Russell LLC,Retail,UK,2023-07-22,0.091
713,"Jones, Vasquez and Best",Travel,UK,2024-11-24,0.024
714,Riley and Sons,Retail,UK,2023-06-04,0.991
715,"Adams, Rowland and Henderson",Travel,IN,2023-07-31,0.43
716,Edwards and Sons,Retail,UK,2024-08-30,0.922
717,Bates-Potter,Travel,UK,2025-11-03,0.735
718,Brown-Rodriguez,Travel,US,2024-07-21,0.416
719,Knight-Cox,Travel,IN,2025-05-18,0.067
720,Lambert-Camacho,Electronics,US,2024-09-28,0.269
721,"Gray, Johnson and Campbell",Food,IN,2024-07-14,0.839
722,Meadows PLC,Travel,US,2025-01-17,0.715
723,"Hill, Stone and Garrison",Travel,US,2025-02-05,0.612
724,Walker-Bishop,Electronics,US,2024-05-21,0.039
725,Blanchard Inc,Retail,US,2025-01-21,0.665
726,"Wagner, Harris and Morales",Retail,IN,2024-03-30,0.342
727,"Wilkins, Russo and Garcia",Electronics,IN,2024-09-16,0.335
728,"Morales, Houston and Hodges",Travel,US,2025-01-01,0.321
729,Hill-Morgan,Electronics,IN,2025-05-01,0.061
730,Decker-Bryant,Retail,IN,2023-05-11,0.549
731,"Maldonado, Hall and Griffin",Retail,IN,2025-02-11,0.76
732,Brooks Group,Food,US,2023-05-03,0.963
733,Murray and Sons,Electronics,UK,2025-06-22,0.694
734,Martinez-Clay,Travel,IN,2023-10-08,0.8
735,Anthony-Johnson,Travel,IN,2026-03-19,0.478
736,Little-King,Electronics,US,2023-09-19,0.976
737,Harris Ltd,Retail,US,2025-12-11,0.632
738,Murray-Clay,Electronics,UK,2025-10-09,0.744
739,"Martinez, Rangel and Ware",Travel,US,2024-04-16,0.311
740,"Brown, Flores and Gray",Electronics,UK,2024-09-09,0.897
741,Bryan-Leon,Retail,UK,2024-02-09,0.696
742,Blackburn Group,Food,UK,2023-07-22,0.674
743,Beck-Brown,Food,UK,2026-03-31,0.548
744,Foster Group,Food,US,2024-05-02,0.725
745,"Nixon, Hubbard and Robinson",Electronics,UK,2024-02-21,0.631
746,Blackwell-Rodriguez,Food,US,2025-08-18,0.848
747,Carrillo-Graham,Electronics,US,2023-08-13,0.605
748,"Gardner, Rodriguez and Stewart",Electronics,US,2024-12-05,0.95
749,Bray Group,Electronics,US,2024-07-30,0.282
750,Leon Inc,Food,IN,2024-03-05,0.641
751,Schultz and Sons,Food,IN,2023-10-22,0.985
752,Carr Inc,Travel,US,2023-07-03,0.892
753,Curry-Brown,Travel,US,2024-10-25,0.329
754,Neal-Levy,Retail,IN,2023-07-13,0.153
755,"Perkins, Lambert and Coffey",Travel,UK,2025-04-12,0.49
756,English-Mendez,Travel,UK,2024-06-10,0.795
757,Johnson Ltd,Food,US,2023-07-31,0.031
758,Everett LLC,Food,US,2025-09-25,0.825
759,Moore-Moore,Travel,IN,2023-11-21,0.739
760,Perkins Group,Electronics,UK,2025-06-05,0.298
761,Vazquez LLC,Food,UK,2024-11-16,0.76
762,"Malone, Sharp and Bowers",Travel,US,2026-03-11,0.605
763,"Carey, Hoffman and Shepard",Food,IN,2025-06-05,0.103
764,Bailey PLC,Travel,US,2025-06-17,0.932
765,Garrett-Chung,Electronics,US,2023-08-26,0.404
766,Simpson-Ramsey,Food,IN,2025-09-28,0.78
767,"Perry, Hughes and Jensen",Electronics,UK,2023-05-01,0.896
768,"Barnes, Lynch and Brown",Electronics,IN,2025-07-06,0.208
769,Walker-Woods,Food,IN,2024-09-14,0.713
770,Rivers Ltd,Food,IN,2024-08-21,0.017
771,Wilkerson Ltd,Travel,IN,2025-08-30,0.455
772,"Moore, Fletcher and Mooney",Electronics,UK,2024-04-06,0.558
773,Freeman PLC,Retail,US,2025-09-16,0.627
774,Parsons LLC,Travel,UK,2024-09-14,0.241
775,"Greene, Sanchez and Kelley",Travel,US,2025-04-30,0.58
776,Hayes Group,Retail,IN,2024-07-06,0.918
777,Jones-Robinson,Retail,UK,2025-02-01,0.545
778,Lewis-Knox,Travel,US,2025-12-12,0.479
779,"Terrell, Duran and Lopez",Retail,IN,2025-10-31,0.351
780,Arias-Johns,Food,IN,2025-06-18,0.016
781,Caldwell-Bridges,Electronics,US,2025-03-28,0.245
782,Merritt-Wright,Retail,UK,2024-09-16,0.899
783,Goodwin LLC,Food,US,2025-12-25,0.476
784,Torres Inc,Electronics,US,2024-05-12,0.289
785,Middleton Ltd,Food,UK,2025-12-27,0.286
786,Hernandez-Lynch,Food,UK,2026-01-27,0.91
787,"Delacruz, Torres and Ortiz",Food,IN,2023-05-29,0.216
788,"Brady, Rodriguez and Cain",Retail,IN,2025-07-29,0.178
789,Hart Group,Food,UK,2023-06-15,0.01
790,Davenport LLC,Travel,US,2025-09-08,0.692
791,Mccann Inc,Food,UK,2023-05-21,0.887
792,"Nelson, Tran and Riley",Retail,IN,2025-04-03,0.515
793,Holmes Ltd,Food,UK,2025-01-31,0.249
794,"Harris, Spencer and Scott",Travel,UK,2023-05-14,0.397
795,Burton-Lopez,Food,UK,2024-08-13,0.491
796,Mendoza LLC,Retail,IN,2023-06-21,0.227
797,"Spears, Lyons and Anderson",Electronics,UK,2023-10-27,0.865
798,"Mullins, Anthony and Shaffer",Electronics,US,2024-04-01,0.89
799,Moore-Mclaughlin,Food,UK,2023-12-22,0.948
800,"Curry, Shah and Coleman",Food,US,2025-12-20,0.252
801,Obrien-Contreras,Electronics,UK,2023-11-15,0.2
802,Johnson and Sons,Retail,IN,2025-04-01,0.233
803,Carrillo-Lawrence,Food,US,2024-07-28,0.709
804,"Davis, Smith and Levy",Electronics,US,2026-04-21,0.77
805,Anderson-Davenport,Electronics,IN,2026-04-08,0.726
806,"Jones, Moore and Solis",Food,US,2023-10-01,0.977
807,Cook LLC,Electronics,UK,2024-08-10,0.817
808,Chambers LLC,Retail,UK,2025-02-09,0.677
809,Hoffman Inc,Electronics,UK,2023-11-25,0.976
810,Howard-Phillips,Electronics,US,2025-03-22,0.813
811,Powell-Randall,Retail,IN,2025-03-29,0.026
812,Hamilton-Steele,Travel,IN,2024-02-15,0.797
813,Sanchez Group,Electronics,IN,2024-10-31,0.87
814,"Ortega, Stephens and Flores",Retail,IN,2024-12-03,0.24
815,Townsend Group,Travel,US,2024-12-29,0.814
816,Collins and Sons,Electronics,UK,2025-09-13,0.18
817,Wright-Brown,Retail,IN,2025-09-13,0.566
818,Anderson and Sons,Electronics,UK,2025-08-04,0.759
819,"Gould, Davis and Spence",Travel,US,2023-11-25,0.475
820,Moyer-Thompson,Electronics,US,2023-05-15,0.005
821,"Chan, Rasmussen and Moore",Travel,US,2023-05-27,0.735
822,Williams Ltd,Travel,UK,2023-09-10,0.685
823,Jones Inc,Retail,UK,2025-12-08,0.179
824,Smith-Murray,Food,UK,2024-08-14,0.642
825,"Goodwin, Deleon and Nelson",Electronics,IN,2025-09-09,0.197
826,White Group,Food,IN,2024-10-31,0.521
827,Pope-Craig,Retail,IN,2026-04-03,0.672
828,"Jenkins, Munoz and Rodriguez",Travel,UK,2025-02-16,0.449
829,Smith and Sons,Electronics,IN,2026-01-19,0.943
830,Graham-Johnson,Food,IN,2025-04-19,0.785
831,Harmon Ltd,Retail,IN,2024-02-12,0.932
832,Salazar Inc,Food,IN,2025-02-24,0.249
833,"Hale, Thomas and Morse",Food,UK,2026-02-09,0.723
834,Mason-Olson,Travel,US,2026-04-18,0.613
835,Young-Hendricks,Travel,US,2023-11-02,0.475
836,Charles PLC,Travel,UK,2024-09-29,0.083
837,"Steele, Perez and Conway",Retail,UK,2026-04-05,0.406
838,Brewer-Gonzalez,Travel,US,2026-04-02,0.118
839,Anderson-Young,Retail,UK,2023-05-12,0.684
840,Welch-Lawson,Food,IN,2024-06-30,0.043
841,Lynn and Sons,Retail,US,2023-09-07,0.348
842,Ferguson-Dominguez,Travel,UK,2025-03-20,0.311
843,Schmidt-Watts,Retail,UK,2025-09-01,0.844
844,Hunter Group,Travel,US,2025-01-18,0.034
845,Andersen-Coleman,Retail,US,2026-01-18,0.709
846,Curtis-Lewis,Food,UK,2024-10-19,0.759
847,Adams-James,Retail,US,2023-09-17,0.231
848,"Johnson, Martinez and Spears",Electronics,IN,2024-09-17,0.008
849,Sullivan Ltd,Food,US,2023-07-01,0.486
850,"Martin, Vasquez and Hodges",Travel,IN,2024-09-08,0.345
851,English LLC,Electronics,US,2026-02-26,0.574
852,Arnold-Burnett,Food,UK,2024-06-14,0.415
853,Jacobson-Rowe,Travel,IN,2024-11-13,0.475
854,Lopez LLC,Retail,IN,2024-06-06,0.106
855,Le-Collier,Food,US,2023-05-11,0.645
856,Mcguire LLC,Retail,UK,2025-03-12,0.44
857,Rogers LLC,Electronics,UK,2023-10-26,0.18
858,Snyder-Simpson,Food,IN,2025-08-07,0.167
859,Stafford Inc,Food,IN,2023-07-20,0.836
860,Hall-Perez,Electronics,US,2024-01-08,0.652
861,"Hernandez, Owen and Hughes",Travel,UK,2024-07-02,0.419
862,Hurst Inc,Food,IN,2025-10-03,0.345
863,Hodge-Oliver,Retail,UK,2025-12-11,0.688
864,Stewart Inc,Retail,IN,2026-03-12,0.911
865,Holmes PLC,Retail,IN,2023-07-08,0.858
866,"Jordan, Johnson and Smith",Food,IN,2024-10-22,0.637
867,Edwards Group,Retail,IN,2024-03-11,0.406
868,"Arnold, Adkins and Jones",Retail,US,2023-06-17,0.529
869,Velasquez Ltd,Electronics,IN,2024-07-21,0.645
870,"Fox, Henderson and Robertson",Food,IN,2024-11-13,0.407
871,Jennings-Martin,Electronics,IN,2025-08-05,0.314
872,Espinoza and Sons,Retail,IN,2025-12-20,0.523
873,Martin-Morris,Food,US,2025-08-14,0.386
874,Davis PLC,Travel,US,2025-05-29,0.989
875,Howard Inc,Food,US,2024-01-28,0.69
876,Sheppard-Stewart,Food,US,2023-12-24,0.142
877,Smith-Gallegos,Retail,US,2024-06-06,0.415
878,Russell and Sons,Food,US,2023-08-28,0.154
879,Tate LLC,Food,UK,2025-12-02,0.947
880,"Gill, Armstrong and Oliver",Travel,US,2025-10-19,0.541
881,Barton-Cooper,Food,US,2025-08-31,0.48
882,Schultz PLC,Travel,US,2024-09-13,0.022
883,Hughes-Anthony,Travel,IN,2023-08-14,0.81
884,Landry-Brennan,Travel,US,2025-05-15,0.983
885,Higgins PLC,Food,US,2024-05-27,0.529
886,Berger LLC,Food,US,2025-10-17,0.331
887,Stewart PLC,Travel,UK,2023-07-20,0.6
888,Coffey-Mcdonald,Travel,US,2026-03-15,0.216
889,Meyers-Mitchell,Travel,IN,2024-11-05,0.385
890,Turner Ltd,Travel,US,2024-08-22,0.048
891,Gill-Bowers,Electronics,IN,2024-09-08,0.68
892,Baker and Sons,Travel,US,2024-07-03,0.714
893,Coleman Ltd,Food,US,2024-03-16,0.592
894,Durham-Hart,Electronics,UK,2025-06-27,0.653
895,Thompson Inc,Retail,IN,2025-07-01,0.404
896,"Lee, Haynes and Calderon",Travel,IN,2024-12-01,0.35
